order_id,payment_sequential,payment_type,payment_installments,payment_value
order_00003229,1,credit_card,1,120.35
order_00003230,1,credit_card,4,34.61
order_00003231,1,boleto,1,38.81
order_00003232,1,credit_card,4,54.77
order_00003233,1,boleto,1,19.85
order_00003234,1,voucher,1,85.53
order_00003235,1,boleto,1,78.21
order_00003236,1,credit_card,10,17.7
order_00003237,1,credit_card,1,33.5
order_00003238,1,credit_card,2,84.67
order_00003239,1,voucher,1,112.66
order_00003240,1,credit_card,1,66.37
order_00003241,1,boleto,1,50.35
order_00003242,1,credit_card,8,112.61
order_00003243,1,credit_card,1,133.26
order_00003244,1,boleto,1,50.49
order_00003245,1,credit_card,2,80.76
order_00003246,1,credit_card,10,19.63
order_00003247,1,voucher,1,116.77
order_00003248,1,credit_card,1,65.76
order_00003249,1,boleto,1,44.68
order_00003250,1,boleto,1,16.72
order_00003251,1,credit_card,1,205.05
order_00003252,1,credit_card,6,419.14
order_00003253,1,credit_card,5,281.03
order_00003254,1,credit_card,6,85.93
order_00003255,1,credit_card,1,643.22
order_00003256,1,debit_card,1,344.37
order_00003257,1,credit_card,1,41.92
order_00003258,1,credit_card,3,149.83
order_00003259,1,credit_card,1,210.72
order_00003260,1,credit_card,4,212.62
order_00003261,1,voucher,1,18.64
order_00003262,1,credit_card,10,186.48
order_00003263,1,credit_card,1,68.32
order_00003264,1,credit_card,1,42.45
order_00003265,1,credit_card,1,276.86
order_00003266,1,credit_card,4,191.28
order_00003267,1,credit_card,2,267.47
order_00003268,1,credit_card,1,8.36
order_00003269,1,credit_card,1,157.08
order_00003270,1,credit_card,1,28.19
order_00003271,1,debit_card,1,553.34
order_00003272,1,boleto,1,24.05
order_00003273,1,boleto,1,65.69
order_00003274,1,boleto,1,328.36
order_00003275,1,credit_card,1,25.22
order_00003276,1,credit_card,2,62.2
order_00003277,1,credit_card,8,666.17
order_00003278,1,credit_card,10,99.5
order_00003279,1,credit_card,1,59.83
order_00003280,1,credit_card,3,36.79
order_00003281,1,debit_card,1,20.09
order_00003282,1,credit_card,1,36.75
order_00003283,1,credit_card,1,203.22
order_00003284,1,credit_card,3,61.04
order_00003284,2,credit_card,5,52.13
order_00003285,1,debit_card,1,124.75
order_00003286,1,boleto,1,61.25
order_00003287,1,voucher,1,22.32
order_00003288,1,credit_card,5,133.79
order_00003289,1,credit_card,1,19.84
order_00003290,1,boleto,1,53.83
order_00003291,1,credit_card,5,222.45
order_00003292,1,credit_card,8,31.7
order_00003293,1,credit_card,1,43.31
order_00003294,1,credit_card,10,320.16
order_00003295,1,credit_card,4,39.32
order_00003296,1,credit_card,1,604.63
order_00003297,1,boleto,1,72.34
order_00003298,1,credit_card,1,88.66
order_00003299,1,credit_card,2,5.05
order_00003300,1,boleto,1,19.65
order_00003301,1,credit_card,4,71.7
order_00003302,1,credit_card,1,82.94
order_00003303,1,voucher,1,69.52
order_00003304,1,credit_card,6,52.93
order_00003304,2,credit_card,1,43.95
order_00003305,1,credit_card,3,255.45
order_00003306,1,credit_card,4,132.72
order_00003307,1,voucher,1,43.5
order_00003308,1,boleto,1,13.61
order_00003309,1,voucher,1,259.75
order_00003310,1,voucher,1,117.38
order_00003311,1,boleto,1,162.1
order_00003312,1,credit_card,4,97.04
order_00003313,1,credit_card,1,27.82
order_00003314,1,boleto,1,210.09
order_00003315,1,boleto,1,326.33
order_00003316,1,credit_card,2,328.9
order_00003317,1,credit_card,1,87.43
order_00003318,1,credit_card,2,26.9
order_00003319,1,voucher,1,73.68
order_00003320,1,credit_card,5,69.23
order_00003320,2,debit_card,1,71.26
order_00003321,1,credit_card,2,67.94
order_00003322,1,credit_card,1,45.49
order_00003323,1,credit_card,1,91.8
order_00003323,2,credit_card,3,191.07
order_00003324,1,credit_card,2,16.41
order_00003325,1,credit_card,4,142.1
order_00003326,1,credit_card,5,83.18
order_00003327,1,credit_card,4,251.98
order_00003328,1,voucher,1,74.19
order_00003329,1,credit_card,1,46.23
order_00003330,1,voucher,1,30.78
order_00003331,1,credit_card,5,10.66
order_00003331,2,credit_card,8,5.21
order_00003332,1,credit_card,3,70.72
order_00003333,1,boleto,1,35.34
order_00003334,1,credit_card,1,383.86
order_00003335,1,credit_card,3,212.22
order_00003336,1,credit_card,1,370.02
order_00003337,1,credit_card,8,20.71
order_00003337,2,credit_card,3,20.09
order_00003338,1,credit_card,1,135.45
order_00003339,1,credit_card,2,21.13
order_00003340,1,boleto,1,229.45
order_00003341,1,credit_card,5,100.64
order_00003342,1,boleto,1,43.45
order_00003343,1,credit_card,5,32.35
order_00003343,2,credit_card,1,40.88
order_00003344,1,credit_card,3,98.57
order_00003345,1,voucher,1,12.23
order_00003346,1,credit_card,1,85.72
order_00003347,1,credit_card,3,28.81
order_00003348,1,credit_card,1,290.37
order_00003349,1,credit_card,3,144.44
order_00003350,1,credit_card,4,184.96
order_00003351,1,credit_card,5,81.75
order_00003352,1,boleto,1,158.03
order_00003353,1,voucher,1,19.95
order_00003354,1,credit_card,3,133.0
order_00003355,1,credit_card,1,26.64
order_00003356,1,credit_card,10,69.98
order_00003357,1,boleto,1,22.47
order_00003358,1,credit_card,5,41.86
order_00003359,1,credit_card,10,39.88
order_00003360,1,credit_card,1,133.17
order_00003361,1,credit_card,6,166.67
order_00003362,1,boleto,1,199.33
order_00003363,1,credit_card,8,275.05
order_00003364,1,voucher,1,72.14
order_00003365,1,voucher,1,57.71
order_00003366,1,credit_card,1,37.71
order_00003367,1,credit_card,1,208.66
order_00003368,1,credit_card,10,75.23
order_00003369,1,boleto,1,73.47
order_00003370,1,credit_card,1,72.96
order_00003371,1,debit_card,1,28.93
order_00003372,1,boleto,1,30.33
order_00003373,1,credit_card,1,516.54
order_00003374,1,credit_card,6,14.92
order_00003375,1,boleto,1,26.63
order_00003376,1,credit_card,10,48.11
order_00003377,1,credit_card,2,358.96
order_00003378,1,boleto,1,62.19
order_00003379,1,boleto,1,157.97
order_00003380,1,credit_card,5,137.79
order_00003381,1,credit_card,2,167.23
order_00003382,1,credit_card,4,82.4
order_00003383,1,boleto,1,105.68
order_00003384,1,credit_card,2,70.53
order_00003385,1,credit_card,2,365.78
order_00003386,1,credit_card,1,184.48
order_00003387,1,credit_card,1,16.1
order_00003388,1,credit_card,6,22.93
order_00003389,1,boleto,1,365.58
order_00003390,1,credit_card,10,488.33
order_00003391,1,voucher,1,95.45
order_00003392,1,credit_card,6,151.57
order_00003393,1,credit_card,5,126.27
order_00003394,1,credit_card,1,59.09
order_00003395,1,credit_card,6,23.94
order_00003396,1,credit_card,10,71.68
order_00003397,1,credit_card,1,191.98
order_00003398,1,credit_card,2,34.08
order_00003399,1,credit_card,1,116.33
order_00003400,1,boleto,1,98.66
order_00003401,1,boleto,1,264.82
order_00003402,1,credit_card,3,174.64
order_00003403,1,boleto,1,39.74
order_00003404,1,credit_card,4,185.94
order_00003405,1,credit_card,1,318.16
order_00003406,1,credit_card,1,146.76
order_00003407,1,boleto,1,528.13
order_00003408,1,boleto,1,130.24
order_00003409,1,credit_card,4,205.69
order_00003410,1,credit_card,1,215.62
order_00003411,1,credit_card,1,39.08
order_00003412,1,voucher,1,47.62
order_00003413,1,credit_card,3,22.4
order_00003414,1,credit_card,4,49.8
order_00003415,1,credit_card,1,21.41
order_00003416,1,credit_card,1,79.07
order_00003417,1,credit_card,1,61.2
order_00003418,1,credit_card,3,44.78
order_00003419,1,credit_card,2,19.51
order_00003420,1,boleto,1,19.16
order_00003421,1,boleto,1,288.94
order_00003422,1,debit_card,1,337.74
order_00003423,1,credit_card,1,38.1
order_00003424,1,credit_card,1,34.12
order_00003425,1,credit_card,5,38.67
order_00003426,1,credit_card,1,297.25
order_00003427,1,credit_card,1,77.84
order_00003428,1,credit_card,3,112.8
order_00003429,1,credit_card,1,225.37
order_00003430,1,credit_card,8,28.06
order_00003431,1,boleto,1,108.48
order_00003432,1,credit_card,2,144.97
order_00003433,1,credit_card,2,11.98
order_00003433,2,credit_card,6,5.42
order_00003434,1,credit_card,1,107.77
order_00003435,1,credit_card,1,34.82
order_00003436,1,voucher,1,55.85
order_00003437,1,credit_card,4,245.26
order_00003438,1,credit_card,4,40.41
order_00003439,1,credit_card,3,196.99
order_00003440,1,credit_card,4,66.3
order_00003441,1,credit_card,2,64.14
order_00003442,1,credit_card,8,23.23
order_00003443,1,boleto,1,59.44
order_00003444,1,boleto,1,168.29
order_00003445,1,credit_card,6,56.62
order_00003446,1,boleto,1,6.76
order_00003447,1,credit_card,3,274.13
order_00003448,1,credit_card,3,172.34
order_00003449,1,credit_card,10,31.86
order_00003450,1,boleto,1,76.39
order_00003451,1,credit_card,1,24.42
order_00003452,1,debit_card,1,45.02
order_00003453,1,credit_card,1,23.69
order_00003454,1,credit_card,1,158.54
order_00003454,2,credit_card,8,163.67
order_00003455,1,credit_card,5,146.48
order_00003456,1,credit_card,4,59.27
order_00003457,1,credit_card,8,189.22
order_00003458,1,boleto,1,99.85
order_00003459,1,credit_card,2,136.68
order_00003460,1,credit_card,4,186.53
order_00003461,1,credit_card,2,134.1
order_00003462,1,credit_card,3,55.05
order_00003463,1,credit_card,1,164.4
order_00003464,1,credit_card,4,287.78
order_00003465,1,voucher,1,14.11
order_00003466,1,credit_card,6,18.59
order_00003467,1,credit_card,1,44.45
order_00003468,1,credit_card,3,59.28
order_00003469,1,credit_card,1,78.84
order_00003470,1,credit_card,1,448.5
order_00003471,1,boleto,1,15.19
order_00003471,2,debit_card,1,19.14
order_00003472,1,credit_card,1,82.61
order_00003472,2,credit_card,1,52.06
order_00003473,1,voucher,1,24.96
order_00003474,1,credit_card,8,114.61
order_00003475,1,credit_card,10,23.8
order_00003476,1,voucher,1,25.12
order_00003477,1,credit_card,2,36.11
order_00003478,1,credit_card,10,182.84
order_00003479,1,voucher,1,38.89
order_00003480,1,debit_card,1,157.41
order_00003481,1,credit_card,5,91.63
order_00003482,1,credit_card,1,65.96
order_00003483,1,credit_card,6,38.53
order_00003484,1,credit_card,2,29.53
order_00003485,1,voucher,1,104.57
order_00003486,1,credit_card,6,7.27
order_00003487,1,boleto,1,515.93
order_00003488,1,credit_card,1,25.55
order_00003489,1,credit_card,3,9.56
order_00003490,1,credit_card,10,11.32
order_00003491,1,credit_card,5,260.15
order_00003492,1,credit_card,3,157.14
order_00003493,1,credit_card,4,70.73
order_00003494,1,boleto,1,48.83
order_00003494,2,credit_card,10,113.79
order_00003495,1,credit_card,10,109.12
order_00003496,1,credit_card,1,45.88
order_00003497,1,credit_card,1,96.66
order_00003498,1,credit_card,1,51.42
order_00003498,2,credit_card,1,118.09
order_00003499,1,boleto,1,26.61
order_00003500,1,credit_card,2,78.93
order_00003501,1,credit_card,1,27.23
order_00003502,1,credit_card,3,257.86
order_00003503,1,credit_card,3,306.78
order_00003504,1,debit_card,1,177.58
order_00003505,1,boleto,1,249.09
order_00003506,1,credit_card,1,252.6
order_00003507,1,boleto,1,52.47
order_00003508,1,credit_card,5,122.75
order_00003509,1,credit_card,8,26.24
order_00003509,2,credit_card,3,29.72
order_00003510,1,credit_card,6,24.08
order_00003511,1,credit_card,2,407.83
order_00003512,1,credit_card,1,49.75
order_00003513,1,credit_card,1,273.15
order_00003514,1,credit_card,3,73.32
order_00003515,1,credit_card,2,290.98
order_00003516,1,credit_card,6,166.25
order_00003516,2,credit_card,10,81.29
order_00003517,1,credit_card,8,112.0
order_00003518,1,credit_card,4,56.39
order_00003519,1,boleto,1,20.58
order_00003520,1,credit_card,4,183.79
order_00003521,1,credit_card,6,27.38
order_00003522,1,credit_card,1,179.41
order_00003523,1,debit_card,1,99.82
order_00003524,1,credit_card,10,25.32
order_00003525,1,credit_card,1,137.98
order_00003525,2,voucher,1,68.2
order_00003526,1,credit_card,6,23.39
order_00003527,1,credit_card,10,96.3
order_00003528,1,credit_card,1,34.79
order_00003529,1,credit_card,3,43.65
order_00003530,1,credit_card,4,17.46
order_00003531,1,credit_card,3,98.38
order_00003532,1,credit_card,4,113.39
order_00003533,1,credit_card,2,139.77
order_00003534,1,credit_card,3,90.09
order_00003534,2,boleto,1,86.26
order_00003535,1,credit_card,3,187.4
order_00003536,1,boleto,1,106.56
order_00003537,1,credit_card,4,17.23
order_00003538,1,voucher,1,206.2
order_00003539,1,credit_card,6,60.36
order_00003540,1,credit_card,5,179.05
order_00003541,1,credit_card,2,199.52
order_00003542,1,credit_card,1,337.18
order_00003543,1,credit_card,1,37.45
order_00003544,1,credit_card,6,142.67
order_00003545,1,credit_card,2,180.75
order_00003546,1,credit_card,1,18.3
order_00003547,1,credit_card,6,97.43
order_00003548,1,credit_card,6,68.49
order_00003549,1,credit_card,5,44.85
order_00003550,1,credit_card,8,25.13
order_00003551,1,credit_card,10,42.67
order_00003552,1,credit_card,2,32.59
order_00003553,1,credit_card,5,137.43
order_00003554,1,credit_card,1,26.23
order_00003555,1,credit_card,8,137.0
order_00003556,1,voucher,1,179.41
order_00003557,1,credit_card,1,335.53
order_00003558,1,credit_card,2,232.66
order_00003559,1,credit_card,2,125.79
order_00003560,1,boleto,1,37.05
order_00003561,1,credit_card,1,231.32
order_00003562,1,credit_card,3,20.06
order_00003563,1,credit_card,1,160.45
order_00003564,1,boleto,1,19.72
order_00003564,2,credit_card,1,42.58
order_00003565,1,boleto,1,153.18
order_00003566,1,credit_card,3,198.06
order_00003567,1,credit_card,1,180.7
order_00003568,1,voucher,1,220.69
order_00003569,1,credit_card,8,322.42
order_00003570,1,credit_card,6,65.14
order_00003571,1,credit_card,10,293.59
order_00003572,1,credit_card,8,122.04
order_00003573,1,credit_card,4,30.12
order_00003574,1,credit_card,1,30.37
order_00003575,1,credit_card,8,118.53
order_00003576,1,boleto,1,38.68
order_00003577,1,credit_card,3,266.99
order_00003578,1,credit_card,3,110.58
order_00003579,1,credit_card,1,49.79
order_00003580,1,credit_card,1,199.65
order_00003581,1,boleto,1,4.83
order_00003582,1,boleto,1,231.66
order_00003583,1,credit_card,3,117.37
order_00003584,1,boleto,1,46.86
order_00003585,1,credit_card,10,50.34
order_00003586,1,boleto,1,72.34
order_00003587,1,credit_card,2,54.64
order_00003588,1,credit_card,1,162.03
order_00003589,1,boleto,1,105.86
order_00003590,1,credit_card,10,135.16
order_00003591,1,boleto,1,29.58
order_00003592,1,credit_card,3,63.22
order_00003593,1,credit_card,2,214.69
order_00003594,1,boleto,1,329.49
order_00003595,1,credit_card,3,63.42
order_00003596,1,boleto,1,366.47
order_00003597,1,credit_card,1,135.69
order_00003598,1,credit_card,2,116.49
order_00003599,1,credit_card,1,70.94
order_00003600,1,credit_card,2,76.38
order_00003601,1,credit_card,5,153.32
order_00003602,1,boleto,1,175.64
order_00003603,1,debit_card,1,28.32
order_00003604,1,credit_card,1,122.13
order_00003605,1,debit_card,1,265.33
order_00003606,1,boleto,1,198.75
order_00003607,1,voucher,1,132.09
order_00003608,1,boleto,1,127.15
order_00003609,1,credit_card,2,109.17
order_00003610,1,credit_card,3,427.79
order_00003611,1,credit_card,3,80.62
order_00003612,1,boleto,1,34.01
order_00003613,1,credit_card,1,13.56
order_00003614,1,credit_card,4,77.08
order_00003615,1,credit_card,2,150.65
order_00003616,1,credit_card,2,109.86
order_00003617,1,credit_card,6,16.62
order_00003618,1,credit_card,2,69.28
order_00003619,1,credit_card,1,48.42
order_00003620,1,credit_card,10,515.78
order_00003621,1,debit_card,1,66.95
order_00003622,1,credit_card,1,56.6
order_00003623,1,credit_card,1,335.3
order_00003623,2,credit_card,2,446.5
order_00003624,1,credit_card,2,76.2
order_00003625,1,credit_card,1,24.01
order_00003626,1,credit_card,6,36.33
order_00003627,1,credit_card,1,169.87
order_00003628,1,credit_card,10,161.06
order_00003629,1,credit_card,1,109.38
order_00003630,1,boleto,1,595.18
order_00003631,1,boleto,1,174.29
order_00003632,1,credit_card,3,35.86
order_00003633,1,credit_card,4,11.5
order_00003634,1,boleto,1,103.24
order_00003635,1,boleto,1,466.93
order_00003636,1,credit_card,2,26.61
order_00003637,1,boleto,1,44.99
order_00003638,1,credit_card,3,111.62
order_00003639,1,credit_card,3,30.18
order_00003640,1,debit_card,1,73.61
order_00003641,1,credit_card,3,33.51
order_00003642,1,credit_card,1,96.05
order_00003643,1,boleto,1,94.6
order_00003643,2,credit_card,10,202.14
order_00003644,1,credit_card,1,321.21
order_00003645,1,credit_card,3,31.0
order_00003646,1,credit_card,8,16.28
order_00003647,1,credit_card,6,16.55
order_00003648,1,credit_card,4,83.03
order_00003649,1,credit_card,4,44.7
order_00003650,1,credit_card,1,86.6
order_00003651,1,credit_card,6,68.9
order_00003652,1,credit_card,1,42.28
order_00003653,1,credit_card,1,61.4
order_00003654,1,credit_card,8,46.51
order_00003655,1,boleto,1,43.38
order_00003655,2,credit_card,3,30.48
order_00003656,1,credit_card,1,151.73
order_00003657,1,credit_card,5,25.27
order_00003658,1,boleto,1,125.26
order_00003659,1,credit_card,3,71.78
order_00003660,1,credit_card,2,30.24
order_00003661,1,credit_card,1,12.1
order_00003662,1,credit_card,1,58.75
order_00003663,1,boleto,1,45.55
order_00003664,1,credit_card,6,40.68
order_00003665,1,credit_card,5,163.94
order_00003666,1,boleto,1,99.47
order_00003667,1,credit_card,6,34.69
order_00003668,1,credit_card,3,278.21
order_00003669,1,credit_card,1,80.32
order_00003670,1,boleto,1,258.91
order_00003671,1,boleto,1,82.02
order_00003672,1,credit_card,6,194.26
order_00003673,1,credit_card,1,353.36
order_00003674,1,credit_card,8,70.63
order_00003675,1,credit_card,2,60.82
order_00003676,1,boleto,1,72.96
order_00003677,1,credit_card,2,12.33
order_00003678,1,credit_card,1,69.33
order_00003679,1,credit_card,1,173.86
order_00003680,1,boleto,1,67.23
order_00003681,1,credit_card,4,26.56
order_00003682,1,boleto,1,100.88
order_00003683,1,boleto,1,48.08
order_00003684,1,boleto,1,171.86
order_00003685,1,credit_card,4,152.83
order_00003686,1,credit_card,4,52.11
order_00003686,2,boleto,1,23.58
order_00003687,1,credit_card,1,45.06
order_00003688,1,boleto,1,234.29
order_00003689,1,credit_card,2,129.19
order_00003690,1,debit_card,1,51.51
order_00003691,1,credit_card,1,88.53
order_00003692,1,credit_card,8,38.94
order_00003693,1,credit_card,8,37.75
order_00003694,1,credit_card,3,249.58
order_00003695,1,boleto,1,90.29
order_00003696,1,boleto,1,32.0
order_00003697,1,credit_card,1,480.37
order_00003698,1,boleto,1,62.62
order_00003698,2,voucher,1,94.65
order_00003699,1,credit_card,1,55.14
order_00003700,1,credit_card,4,105.0
order_00003701,1,credit_card,1,115.8
order_00003702,1,credit_card,2,232.83
order_00003703,1,boleto,1,33.87
order_00003704,1,credit_card,2,79.09
