order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,seller_zip_code_prefix,seller_city,seller_state,payment_value,payment_installments,payment_type,review_score,total_price,order_purchase_month,delivery_time_days,estimated_time_days,delivery_delay_days
order_00003122,3,prod_00000044,sell_00000176,2024-11-03 09:45:56,145.4,25.41,cust_00001593,canceled,2024-10-30 09:45:56,,,,2024-11-21 09:45:56,uniq_00001593,84205,recife,PE,cama_mesa_banho,59,341,5,2657,32,17,21,bed_bath_table,14085,londrina,PR,292.93,1,credit_card,,170.81,2024-10,,22,
order_00003123,1,prod_00000630,sell_00000197,2024-02-26 04:15:36,35.65,5.23,cust_00002558,delivered,2024-02-24 04:15:36,2024-02-24 05:14:08.201499,2024-02-25 21:28:28.144482,2024-03-04 04:11:00.471511,2024-03-10 04:15:36,uniq_00002558,36438,belo horizonte,MG,perfumaria,78,624,1,745,59,59,58,perfumery,28781,brasilia,DF,40.88,4,credit_card,4.0,40.879999999999995,2024-02,8.0,15,-7.0
order_00003124,1,prod_00000066,sell_00000125,2025-10-26 02:28:22,37.33,5.3,cust_00002701,delivered,2025-10-20 02:28:22,2025-10-20 10:32:52.871680,2025-10-22 07:46:11.802811,2025-10-28 11:40:48.028281,2025-11-14 02:28:22,uniq_00002701,78679,jaboatao dos guararapes,PE,construcao_ferramentas_construcao,43,2167,4,1198,70,24,19,construction_tools_construction,48382,belo horizonte,MG,42.63,1,voucher,4.0,42.629999999999995,2025-10,8.0,25,-17.0
order_00003125,1,prod_00000737,sell_00000202,2024-09-23 20:15:42,99.14,16.26,cust_00002045,delivered,2024-09-20 20:15:42,2024-09-20 21:51:09.598759,2024-09-22 01:17:21.046066,2024-09-26 18:56:55.918791,2024-10-13 20:15:42,uniq_00002045,48506,fortaleza,CE,moveis_escritorio,22,2101,2,2521,47,47,7,office_furniture,25182,santo andre,SP,115.4,6,credit_card,5.0,115.4,2024-09,5.0,23,-18.0
order_00003126,1,prod_00000442,sell_00000121,2024-05-15 10:29:57,465.52,28.78,cust_00002250,delivered,2024-05-11 10:29:57,2024-05-11 13:35:35.863008,2024-05-12 11:39:06.657660,2024-05-29 02:26:53.177276,2024-05-28 10:29:57,uniq_00002250,51144,santo andre,SP,construcao_ferramentas_construcao,21,2343,2,1060,49,9,56,construction_tools_construction,49229,rio de janeiro,RJ,494.3,1,boleto,4.0,494.29999999999995,2024-05,17.0,17,0.0
order_00003127,1,prod_00000159,sell_00000097,2025-01-10 19:39:39,29.39,1.95,cust_00000991,delivered,2025-01-08 19:39:39,2025-01-08 20:54:13.488428,2025-01-10 08:38:27.673176,2025-01-26 05:16:11.032998,2025-02-09 19:39:39,uniq_00000991,78903,nova iguacu,RJ,construcao_ferramentas_construcao,72,228,1,1074,18,35,11,construction_tools_construction,89689,sao paulo,SP,31.34,1,boleto,5.0,31.34,2025-01,17.0,32,-15.0
order_00003128,1,prod_00000626,sell_00000166,2024-06-03 16:08:44,22.49,4.03,cust_00000271,processing,2024-05-29 16:08:44,2024-05-29 22:19:58.027075,,,2024-06-16 16:08:44,uniq_00000271,16582,caucaia,CE,relogios_presentes,47,804,4,4250,25,30,59,watches_gifts,73110,campinas,SP,26.52,2,credit_card,,26.52,2024-05,,18,
order_00003129,1,prod_00000445,sell_00000222,2024-12-27 23:38:40,87.67,14.28,cust_00000323,delivered,2024-12-20 23:38:40,2024-12-21 06:19:45.245410,2024-12-25 07:48:20.408254,2024-12-29 23:50:38.743012,2025-01-16 23:38:40,uniq_00000323,43065,aparecida de goiania,GO,beleza_saude,30,750,5,337,94,11,21,health_beauty,47128,salvador,BA,101.95,1,credit_card,4.0,101.95,2024-12,9.0,27,-18.0
order_00003130,1,prod_00000215,sell_00000147,2024-11-03 22:14:37,51.25,7.09,cust_00001999,delivered,2024-10-28 22:14:37,2024-10-28 23:42:28.183330,2024-10-30 15:31:47.455152,2024-11-01 23:17:56.456545,2024-11-14 22:14:37,uniq_00001999,31352,rio de janeiro,RJ,cama_mesa_banho,78,198,2,937,95,12,19,bed_bath_table,91980,sao bernardo do campo,SP,58.34,1,credit_card,5.0,58.34,2024-10,4.0,17,-13.0
order_00003131,1,prod_00000044,sell_00000167,2025-12-10 16:18:33,20.72,1.59,cust_00000352,delivered,2025-12-03 16:18:33,2025-12-03 20:58:14.413715,2025-12-06 15:04:11.015061,2025-12-08 08:52:46.265116,2025-12-20 16:18:33,uniq_00000352,94874,blumenau,SC,cama_mesa_banho,59,341,5,2657,32,17,21,bed_bath_table,92208,goiania,GO,53.94,1,credit_card,5.0,22.31,2025-12,4.0,17,-13.0
order_00003131,2,prod_00000277,sell_00000060,2025-12-09 16:18:33,30.22,1.41,cust_00000352,delivered,2025-12-03 16:18:33,2025-12-03 20:58:14.413715,2025-12-06 15:04:11.015061,2025-12-08 08:52:46.265116,2025-12-20 16:18:33,uniq_00000352,94874,blumenau,SC,utilidades_domesticas,38,2117,1,8763,87,28,32,housewares,49918,vila velha,ES,53.94,1,credit_card,5.0,31.63,2025-12,4.0,17,-13.0
order_00003132,1,prod_00000075,sell_00000074,2024-08-08 10:07:34,104.96,11.49,cust_00001825,delivered,2024-08-01 10:07:34,2024-08-01 11:16:44.076250,2024-08-04 15:46:23.105553,2024-08-06 14:13:34.734728,2024-08-18 10:07:34,uniq_00001825,84403,guarulhos,SP,esporte_lazer,77,1180,4,370,42,55,7,sports_leisure,69596,niteroi,RJ,116.45,6,credit_card,4.0,116.44999999999999,2024-08,5.0,17,-12.0
order_00003133,1,prod_00000111,sell_00000051,2025-05-06 18:38:29,125.73,16.0,cust_00002188,delivered,2025-05-04 18:38:29,2025-05-05 00:55:03.552389,2025-05-05 15:36:01.545724,2025-05-11 14:31:51.754913,2025-05-27 18:38:29,uniq_00002188,52026,caucaia,CE,eletronicos,78,694,2,1464,43,10,49,electronics,90151,nova iguacu,RJ,234.17,3,credit_card,3.0,141.73000000000002,2025-05,6.0,23,-17.0
order_00003133,2,prod_00000379,sell_00000217,2025-05-08 18:38:29,18.66,1.72,cust_00002188,delivered,2025-05-04 18:38:29,2025-05-05 00:55:03.552389,2025-05-05 15:36:01.545724,2025-05-11 14:31:51.754913,2025-05-27 18:38:29,uniq_00002188,52026,caucaia,CE,relogios_presentes,55,2714,3,1257,82,48,30,watches_gifts,91650,rio de janeiro,RJ,234.17,3,credit_card,3.0,20.38,2025-05,6.0,23,-17.0
order_00003133,3,prod_00000604,sell_00000200,2025-05-06 18:38:29,65.31,6.75,cust_00002188,delivered,2025-05-04 18:38:29,2025-05-05 00:55:03.552389,2025-05-05 15:36:01.545724,2025-05-11 14:31:51.754913,2025-05-27 18:38:29,uniq_00002188,52026,caucaia,CE,perfumaria,72,1883,2,3255,74,46,42,perfumery,14791,maringa,PR,234.17,3,credit_card,3.0,72.06,2025-05,6.0,23,-17.0
order_00003134,1,prod_00000750,sell_00000245,2024-03-02 21:28:02,179.59,14.33,cust_00000488,delivered,2024-02-26 21:28:02,2024-02-27 06:07:11.315996,2024-02-27 20:23:27.603484,2024-03-01 10:18:54.844146,2024-03-15 21:28:02,uniq_00000488,92578,sao paulo,SP,brinquedos,25,259,4,3595,65,58,15,toys,34032,sao bernardo do campo,SP,364.62,8,credit_card,4.0,193.92000000000002,2024-02,3.0,18,-15.0
order_00003134,2,prod_00000328,sell_00000013,2024-02-28 21:28:02,31.56,4.03,cust_00000488,delivered,2024-02-26 21:28:02,2024-02-27 06:07:11.315996,2024-02-27 20:23:27.603484,2024-03-01 10:18:54.844146,2024-03-15 21:28:02,uniq_00000488,92578,sao paulo,SP,perfumaria,38,2571,2,3175,63,49,59,perfumery,66369,campinas,SP,364.62,8,credit_card,4.0,35.589999999999996,2024-02,3.0,18,-15.0
order_00003134,3,prod_00000741,sell_00000198,2024-03-03 21:28:02,16.96,2.63,cust_00000488,delivered,2024-02-26 21:28:02,2024-02-27 06:07:11.315996,2024-02-27 20:23:27.603484,2024-03-01 10:18:54.844146,2024-03-15 21:28:02,uniq_00000488,92578,sao paulo,SP,relogios_presentes,44,970,3,1412,92,15,24,watches_gifts,77652,florianopolis,SC,364.62,8,credit_card,4.0,19.59,2024-02,3.0,18,-15.0
order_00003134,4,prod_00000271,sell_00000102,2024-03-04 21:28:02,108.94,6.58,cust_00000488,delivered,2024-02-26 21:28:02,2024-02-27 06:07:11.315996,2024-02-27 20:23:27.603484,2024-03-01 10:18:54.844146,2024-03-15 21:28:02,uniq_00000488,92578,sao paulo,SP,cool_stuff,73,1546,1,2445,58,46,40,cool_stuff,88802,rio de janeiro,RJ,364.62,8,credit_card,4.0,115.52,2024-02,3.0,18,-15.0
order_00003135,1,prod_00000591,sell_00000162,2025-05-03 22:49:17,39.64,1.52,cust_00001746,delivered,2025-04-28 22:49:17,2025-04-29 05:53:33.594641,2025-04-30 13:01:10.879306,2025-05-04 02:54:00.629860,2025-05-22 22:49:17,uniq_00001746,61505,guarulhos,SP,papelaria,77,261,5,668,52,15,37,stationery,53321,campinas,SP,92.86,6,credit_card,5.0,41.160000000000004,2025-04,5.0,24,-19.0
order_00003135,2,prod_00000744,sell_00000193,2025-04-30 22:49:17,46.24,5.46,cust_00001746,delivered,2025-04-28 22:49:17,2025-04-29 05:53:33.594641,2025-04-30 13:01:10.879306,2025-05-04 02:54:00.629860,2025-05-22 22:49:17,uniq_00001746,61505,guarulhos,SP,brinquedos,29,1173,4,1162,81,46,30,toys,73263,belo horizonte,MG,92.86,6,credit_card,5.0,51.7,2025-04,5.0,24,-19.0
order_00003136,1,prod_00000412,sell_00000053,2024-09-13 22:29:42,23.63,0.9,cust_00000559,delivered,2024-09-10 22:29:42,2024-09-11 18:20:35.961601,2024-09-12 19:39:50.958292,2024-09-14 12:31:42.661563,2024-09-27 22:29:42,uniq_00000559,30706,vitoria da conquista,BA,utilidades_domesticas,26,1298,3,3073,85,25,23,housewares,69193,rio de janeiro,RJ,86.7,2,credit_card,4.0,24.529999999999998,2024-09,3.0,17,-14.0
order_00003136,2,prod_00000773,sell_00000229,2024-09-15 22:29:42,55.87,6.3,cust_00000559,delivered,2024-09-10 22:29:42,2024-09-11 18:20:35.961601,2024-09-12 19:39:50.958292,2024-09-14 12:31:42.661563,2024-09-27 22:29:42,uniq_00000559,30706,vitoria da conquista,BA,perfumaria,27,2382,4,2486,83,27,8,perfumery,23884,sao paulo,SP,86.7,2,credit_card,4.0,62.169999999999995,2024-09,3.0,17,-14.0
order_00003137,1,prod_00000718,sell_00000061,2024-10-24 13:25:00,110.31,11.31,cust_00000311,delivered,2024-10-17 13:25:00,2024-10-17 20:23:52.793498,2024-10-18 22:50:15.163864,2024-10-21 14:35:00.352508,2024-11-06 13:25:00,uniq_00000311,71261,sao luis,MA,moveis_decoracao,44,318,5,1656,99,7,21,furniture_decor,70469,guarulhos,SP,245.67,2,credit_card,5.0,121.62,2024-10,4.0,20,-16.0
order_00003137,2,prod_00000492,sell_00000226,2024-10-23 13:25:00,40.59,5.52,cust_00000311,delivered,2024-10-17 13:25:00,2024-10-17 20:23:52.793498,2024-10-18 22:50:15.163864,2024-10-21 14:35:00.352508,2024-11-06 13:25:00,uniq_00000311,71261,sao luis,MA,agro_industria_e_comercio,26,895,1,743,26,56,8,agro_industry_and_commerce,16648,jaboatao dos guararapes,PE,245.67,2,credit_card,5.0,46.11,2024-10,4.0,20,-16.0
order_00003137,3,prod_00000425,sell_00000111,2024-10-22 13:25:00,70.36,7.58,cust_00000311,delivered,2024-10-17 13:25:00,2024-10-17 20:23:52.793498,2024-10-18 22:50:15.163864,2024-10-21 14:35:00.352508,2024-11-06 13:25:00,uniq_00000311,71261,sao luis,MA,pet_shop,65,1466,5,2138,70,55,42,pet_shop,89073,santo andre,SP,245.67,2,credit_card,5.0,77.94,2024-10,4.0,20,-16.0
order_00003138,1,prod_00000590,sell_00000128,2025-01-17 13:57:38,28.37,3.8,cust_00000022,delivered,2025-01-12 13:57:38,2025-01-12 16:00:33.764171,2025-01-15 08:17:02.307476,2025-01-17 02:32:31.052753,2025-01-29 13:57:38,uniq_00000022,59615,curitiba,PR,papelaria,25,2932,4,1197,82,14,25,stationery,79081,londrina,PR,32.17,1,credit_card,5.0,32.17,2025-01,4.0,17,-13.0
order_00003139,1,prod_00000358,sell_00000000,2024-08-13 09:04:40,62.36,4.5,cust_00001091,delivered,2024-08-09 09:04:40,2024-08-09 16:47:38.713487,2024-08-12 10:10:54.061911,2024-08-18 03:54:23.947488,2024-09-04 09:04:40,uniq_00001091,50327,santo andre,SP,utilidades_domesticas,51,779,5,1091,30,28,54,housewares,21507,niteroi,RJ,66.86,1,credit_card,5.0,66.86,2024-08,8.0,26,-18.0
order_00003140,1,prod_00000628,sell_00000127,2024-08-11 23:38:58,44.32,2.23,cust_00002687,delivered,2024-08-06 23:38:58,2024-08-07 06:19:39.361876,2024-08-08 12:08:52.696249,2024-08-12 06:43:06.175172,2024-08-27 23:38:58,uniq_00002687,45058,duque de caxias,RJ,beleza_saude,71,2776,2,2250,83,58,53,health_beauty,45968,salvador,BA,46.55,3,credit_card,5.0,46.55,2024-08,5.0,21,-16.0
order_00003141,1,prod_00000210,sell_00000069,2025-12-06 10:45:15,48.37,5.15,cust_00000882,delivered,2025-12-03 10:45:15,2025-12-03 14:15:37.658214,2025-12-04 08:50:20.629837,2025-12-06 10:05:38.239776,2025-12-23 10:45:15,uniq_00000882,47762,sao paulo,SP,moveis_escritorio,75,1417,1,2650,55,8,8,office_furniture,81618,serra,ES,145.83,4,credit_card,4.0,53.519999999999996,2025-12,2.0,20,-18.0
order_00003141,2,prod_00000546,sell_00000216,2025-12-06 10:45:15,45.81,7.79,cust_00000882,delivered,2025-12-03 10:45:15,2025-12-03 14:15:37.658214,2025-12-04 08:50:20.629837,2025-12-06 10:05:38.239776,2025-12-23 10:45:15,uniq_00000882,47762,sao paulo,SP,perfumaria,54,2411,2,1718,80,6,5,perfumery,25002,ananindeua,PA,145.83,4,credit_card,4.0,53.6,2025-12,2.0,20,-18.0
order_00003141,3,prod_00000570,sell_00000150,2025-12-09 10:45:15,34.95,3.76,cust_00000882,delivered,2025-12-03 10:45:15,2025-12-03 14:15:37.658214,2025-12-04 08:50:20.629837,2025-12-06 10:05:38.239776,2025-12-23 10:45:15,uniq_00000882,47762,sao paulo,SP,fashion_bolsas_e_acessorios,77,2906,2,543,96,40,36,fashion_bags_accessories,53750,belo horizonte,MG,145.83,4,credit_card,4.0,38.71,2025-12,2.0,20,-18.0
order_00003142,1,prod_00000466,sell_00000106,2025-07-06 02:36:21,83.23,8.62,cust_00000306,delivered,2025-06-29 02:36:21,2025-06-29 04:33:40.348146,2025-07-01 18:53:33.481964,2025-07-06 16:46:53.330655,2025-07-17 02:36:21,uniq_00000306,45774,cuiaba,MT,telefonia,72,2850,2,4393,81,25,41,telephony,37215,santo andre,SP,91.85,6,credit_card,4.0,91.85000000000001,2025-06,7.0,18,-11.0
order_00003143,1,prod_00000770,sell_00000161,2025-03-10 17:00:39,50.58,8.94,cust_00000007,delivered,2025-03-03 17:00:39,2025-03-03 20:16:20.409043,2025-03-05 12:01:17.527743,2025-03-08 11:28:43.558640,2025-03-20 17:00:39,uniq_00000007,40495,niteroi,RJ,fashion_bolsas_e_acessorios,62,2272,1,3517,94,5,48,fashion_bags_accessories,33020,belo horizonte,MG,179.35,1,credit_card,3.0,59.519999999999996,2025-03,4.0,17,-13.0
order_00003143,2,prod_00000299,sell_00000204,2025-03-06 17:00:39,105.83,14.0,cust_00000007,delivered,2025-03-03 17:00:39,2025-03-03 20:16:20.409043,2025-03-05 12:01:17.527743,2025-03-08 11:28:43.558640,2025-03-20 17:00:39,uniq_00000007,40495,niteroi,RJ,eletronicos,52,2234,5,1060,26,29,46,electronics,87894,curitiba,PR,179.35,1,credit_card,3.0,119.83,2025-03,4.0,17,-13.0
order_00003144,1,prod_00000785,sell_00000034,2024-03-19 14:42:12,16.59,1.28,cust_00001246,delivered,2024-03-12 14:42:12,2024-03-12 16:32:43.669145,2024-03-15 20:54:15.097892,2024-03-23 16:48:31.968113,2024-04-02 14:42:12,uniq_00001246,41544,sao paulo,SP,automotivo,53,411,1,3126,22,42,42,auto,71441,pelotas,RS,17.87,3,credit_card,4.0,17.87,2024-03,11.0,21,-10.0
order_00003145,1,prod_00000277,sell_00000044,2025-02-15 17:49:51,15.5,0.84,cust_00001319,processing,2025-02-08 17:49:51,2025-02-08 20:25:58.715454,,,2025-02-27 17:49:51,uniq_00001319,70401,sao bernardo do campo,SP,utilidades_domesticas,38,2117,1,8763,87,28,32,housewares,33209,sao paulo,SP,16.34,5,credit_card,,16.34,2025-02,,19,
order_00003146,1,prod_00000583,sell_00000131,2025-09-16 05:00:26,20.33,3.16,cust_00001051,delivered,2025-09-12 05:00:26,2025-09-12 05:37:08.863368,2025-09-15 06:21:53.571933,2025-09-26 10:02:38.983168,2025-09-25 05:00:26,uniq_00001051,86460,campinas,SP,construcao_ferramentas_construcao,34,1905,5,4524,99,52,21,construction_tools_construction,17626,santo andre,SP,23.49,1,boleto,4.0,23.49,2025-09,14.0,13,1.0
order_00003147,1,prod_00000001,sell_00000159,2024-08-24 02:07:16,52.09,8.49,cust_00002644,unavailable,2024-08-20 02:07:16,2024-08-20 03:14:42.752811,,,2024-09-11 02:07:16,uniq_00002644,37594,juiz de fora,MG,moveis_decoracao,70,2220,2,4473,70,50,54,furniture_decor,54742,caxias do sul,RS,263.83,3,credit_card,,60.580000000000005,2024-08,,22,
order_00003147,2,prod_00000098,sell_00000195,2024-08-24 02:07:16,17.59,0.83,cust_00002644,unavailable,2024-08-20 02:07:16,2024-08-20 03:14:42.752811,,,2024-09-11 02:07:16,uniq_00002644,37594,juiz de fora,MG,agro_industria_e_comercio,61,2905,1,773,85,29,45,agro_industry_and_commerce,73369,guarulhos,SP,263.83,3,credit_card,,18.419999999999998,2024-08,,22,
order_00003147,3,prod_00000455,sell_00000003,2024-08-22 02:07:16,171.59,13.24,cust_00002644,unavailable,2024-08-20 02:07:16,2024-08-20 03:14:42.752811,,,2024-09-11 02:07:16,uniq_00002644,37594,juiz de fora,MG,papelaria,30,202,2,1118,95,40,21,stationery,85090,salvador,BA,263.83,3,credit_card,,184.83,2024-08,,22,
order_00003148,1,prod_00000745,sell_00000131,2025-11-02 12:41:23,34.5,5.1,cust_00000125,delivered,2025-10-28 12:41:23,2025-10-29 00:53:21.798354,2025-10-30 00:48:51.020893,2025-11-07 05:41:21.442917,2025-11-18 12:41:23,uniq_00000125,70637,guarulhos,SP,moveis_escritorio,61,1184,1,5667,66,6,39,office_furniture,17626,santo andre,SP,385.11,1,voucher,3.0,39.6,2025-10,9.0,21,-12.0
order_00003148,2,prod_00000093,sell_00000231,2025-11-02 12:41:23,82.15,11.42,cust_00000125,delivered,2025-10-28 12:41:23,2025-10-29 00:53:21.798354,2025-10-30 00:48:51.020893,2025-11-07 05:41:21.442917,2025-11-18 12:41:23,uniq_00000125,70637,guarulhos,SP,relogios_presentes,57,863,1,10878,18,38,40,watches_gifts,65897,sao paulo,SP,385.11,1,voucher,3.0,93.57000000000001,2025-10,9.0,21,-12.0
order_00003148,3,prod_00000617,sell_00000158,2025-10-31 12:41:23,175.06,13.13,cust_00000125,delivered,2025-10-28 12:41:23,2025-10-29 00:53:21.798354,2025-10-30 00:48:51.020893,2025-11-07 05:41:21.442917,2025-11-18 12:41:23,uniq_00000125,70637,guarulhos,SP,informatica_acessorios,46,301,5,735,88,34,34,computers_accessories,99893,sao paulo,SP,385.11,1,voucher,3.0,188.19,2025-10,9.0,21,-12.0
order_00003148,4,prod_00000209,sell_00000039,2025-11-03 12:41:23,60.12,3.63,cust_00000125,delivered,2025-10-28 12:41:23,2025-10-29 00:53:21.798354,2025-10-30 00:48:51.020893,2025-11-07 05:41:21.442917,2025-11-18 12:41:23,uniq_00000125,70637,guarulhos,SP,esporte_lazer,27,1434,2,1968,30,14,29,sports_leisure,14224,campinas,SP,385.11,1,voucher,3.0,63.75,2025-10,9.0,21,-12.0
order_00003149,1,prod_00000634,sell_00000164,2024-04-28 02:17:41,85.6,9.46,cust_00001946,delivered,2024-04-22 02:17:41,2024-04-22 05:19:42.929008,2024-04-24 20:35:53.685507,2024-04-25 22:25:07.553479,2024-05-09 02:17:41,uniq_00001946,46202,brasilia,DF,moveis_escritorio,50,2204,3,4626,27,16,53,office_furniture,72193,caxias do sul,RS,95.06,3,credit_card,4.0,95.06,2024-04,3.0,17,-14.0
order_00003150,1,prod_00000339,sell_00000023,2025-01-06 13:55:01,136.6,14.94,cust_00002758,unavailable,2025-01-04 13:55:01,2025-01-04 15:48:30.989939,,,2025-01-19 13:55:01,uniq_00002758,34371,sao paulo,SP,fashion_bolsas_e_acessorios,25,1832,5,4548,91,32,39,fashion_bags_accessories,29917,duque de caxias,RJ,461.43,1,credit_card,,151.54,2025-01,,15,
order_00003150,2,prod_00000189,sell_00000241,2025-01-09 13:55:01,7.2,0.47,cust_00002758,unavailable,2025-01-04 13:55:01,2025-01-04 15:48:30.989939,,,2025-01-19 13:55:01,uniq_00002758,34371,sao paulo,SP,moveis_escritorio,44,2931,4,1479,24,38,21,office_furniture,71675,sao bernardo do campo,SP,461.43,1,credit_card,,7.67,2025-01,,15,
order_00003150,3,prod_00000624,sell_00000055,2025-01-09 13:55:01,275.71,26.51,cust_00002758,unavailable,2025-01-04 13:55:01,2025-01-04 15:48:30.989939,,,2025-01-19 13:55:01,uniq_00002758,34371,sao paulo,SP,perfumaria,21,1278,2,28531,15,43,51,perfumery,77987,campinas,SP,461.43,1,credit_card,,302.21999999999997,2025-01,,15,
order_00003151,1,prod_00000404,sell_00000035,2024-08-31 03:31:06,14.69,0.55,cust_00000335,delivered,2024-08-28 03:31:06,2024-08-28 11:33:45.595107,2024-08-29 05:03:31.554929,2024-09-09 03:27:37.657320,2024-09-21 03:31:06,uniq_00000335,70952,belem,PA,construcao_ferramentas_construcao,32,921,2,2538,18,41,13,construction_tools_construction,34114,contagem,MG,15.24,1,voucher,5.0,15.24,2024-08,11.0,24,-13.0
order_00003152,1,prod_00000722,sell_00000048,2025-06-11 21:35:41,136.02,10.75,cust_00000573,delivered,2025-06-05 21:35:41,2025-06-06 01:27:10.058886,2025-06-07 06:32:03.044390,2025-06-14 05:16:45.298438,2025-06-22 21:35:41,uniq_00000573,89482,belo horizonte,MG,moveis_decoracao,57,265,4,1417,42,32,7,furniture_decor,63066,juiz de fora,MG,146.77,10,credit_card,4.0,146.77,2025-06,8.0,17,-9.0
order_00003153,1,prod_00000521,sell_00000246,2024-06-08 14:31:05,86.55,9.28,cust_00002999,delivered,2024-06-04 14:31:05,2024-06-04 18:16:59.527225,2024-06-05 17:26:18.327174,2024-06-12 01:00:34.591163,2024-06-25 14:31:05,uniq_00002999,96105,sao bernardo do campo,SP,fashion_bolsas_e_acessorios,49,607,3,1896,95,33,29,fashion_bags_accessories,52567,guarulhos,SP,149.16,1,voucher,4.0,95.83,2024-06,7.0,21,-14.0
order_00003153,2,prod_00000779,sell_00000097,2024-06-11 14:31:05,50.87,2.46,cust_00002999,delivered,2024-06-04 14:31:05,2024-06-04 18:16:59.527225,2024-06-05 17:26:18.327174,2024-06-12 01:00:34.591163,2024-06-25 14:31:05,uniq_00002999,96105,sao bernardo do campo,SP,fashion_bolsas_e_acessorios,76,608,1,2486,14,41,44,fashion_bags_accessories,89689,sao paulo,SP,149.16,1,voucher,4.0,53.33,2024-06,7.0,21,-14.0
order_00003154,1,prod_00000020,sell_00000184,2024-08-10 04:07:56,20.33,1.65,cust_00002323,canceled,2024-08-07 04:07:56,,,,2024-08-18 04:07:56,uniq_00002323,68414,duque de caxias,RJ,papelaria,39,291,1,11038,17,26,46,stationery,64246,duque de caxias,RJ,54.54,1,voucher,,21.979999999999997,2024-08,,11,
order_00003154,2,prod_00000424,sell_00000053,2024-08-13 04:07:56,27.78,4.78,cust_00002323,canceled,2024-08-07 04:07:56,,,,2024-08-18 04:07:56,uniq_00002323,68414,duque de caxias,RJ,eletronicos,41,1878,2,614,24,17,46,electronics,69193,rio de janeiro,RJ,54.54,1,voucher,,32.56,2024-08,,11,
order_00003155,1,prod_00000796,sell_00000234,2025-01-21 11:46:17,15.71,0.82,cust_00001919,delivered,2025-01-18 11:46:17,2025-01-18 20:05:15.243333,2025-01-20 05:40:25.068255,2025-01-23 00:40:10.174161,2025-02-03 11:46:17,uniq_00001919,44524,caucaia,CE,automotivo,53,798,1,3901,14,45,26,auto,50952,contagem,MG,126.19,1,credit_card,4.0,16.53,2025-01,4.0,16,-12.0
order_00003155,2,prod_00000134,sell_00000207,2025-01-20 11:46:17,95.18,14.48,cust_00001919,delivered,2025-01-18 11:46:17,2025-01-18 20:05:15.243333,2025-01-20 05:40:25.068255,2025-01-23 00:40:10.174161,2025-02-03 11:46:17,uniq_00001919,44524,caucaia,CE,moveis_decoracao,34,1047,2,613,87,19,14,furniture_decor,78233,rio de janeiro,RJ,126.19,1,credit_card,4.0,109.66000000000001,2025-01,4.0,16,-12.0
order_00003156,1,prod_00000146,sell_00000159,2024-06-14 13:45:06,88.2,15.69,cust_00001047,delivered,2024-06-08 13:45:06,2024-06-08 22:06:06.884748,2024-06-09 16:00:36.096580,2024-06-12 13:46:21.189458,2024-06-23 13:45:06,uniq_00001047,50441,sao bernardo do campo,SP,construcao_ferramentas_construcao,42,201,1,2732,25,36,41,construction_tools_construction,54742,caxias do sul,RS,103.89,1,credit_card,5.0,103.89,2024-06,4.0,15,-11.0
